S,I,R,mortes,tempo
8.8958,16.0276,45.0766,0.9015,232.8
8.8887,16.0165,45.0948,0.9019,232.9
8.8815,16.0054,45.1130,0.9023,233.0
8.8744,15.9944,45.1312,0.9026,233.1
8.8673,15.9833,45.1494,0.9030,233.2
8.8602,15.9722,45.1676,0.9034,233.3
8.8532,15.9611,45.1857,0.9037,233.4
8.8461,15.9501,45.2038,0.9041,233.5
8.8390,15.9390,45.2220,0.9044,233.6
8.8320,15.9279,45.2401,0.9048,233.7
8.8250,15.9169,45.2582,0.9052,233.8
8.8179,15.9058,45.2763,0.9055,233.9
8.8109,15.8947,45.2943,0.9059,234.0
8.8039,15.8837,45.3124,0.9062,234.1
8.7969,15.8726,45.3305,0.9066,234.2
8.7900,15.8616,45.3485,0.9070,234.3
8.7830,15.8505,45.3665,0.9073,234.4
8.7760,15.8395,45.3845,0.9077,234.5
8.7691,15.8284,45.4025,0.9081,234.6
8.7621,15.8174,45.4205,0.9084,234.7
8.7552,15.8063,45.4385,0.9088,234.8
8.7483,15.7953,45.4564,0.9091,234.9
8.7414,15.7842,45.4744,0.9095,235.0
8.7345,15.7732,45.4923,0.9098,235.1
8.7276,15.7622,45.5103,0.9102,235.2
8.7207,15.7511,45.5282,0.9106,235.3
8.7138,15.7401,45.5461,0.9109,235.4
8.7070,15.7291,45.5640,0.9113,235.5
8.7001,15.7180,45.5818,0.9116,235.6
8.6933,15.7070,45.5997,0.9120,235.7
8.6865,15.6960,45.6175,0.9124,235.8
8.6797,15.6850,45.6354,0.9127,235.9
8.6729,15.6740,45.6532,0.9131,236.0
8.6661,15.6629,45.6710,0.9134,236.1
8.6593,15.6519,45.6888,0.9138,236.2
8.6525,15.6409,45.7066,0.9141,236.3
8.6457,15.6299,45.7244,0.9145,236.4
8.6390,15.6189,45.7421,0.9148,236.5
8.6322,15.6079,45.7599,0.9152,236.6
8.6255,15.5969,45.7776,0.9156,236.7
8.6188,15.5859,45.7953,0.9159,236.8
8.6120,15.5749,45.8130,0.9163,236.9
8.6053,15.5639,45.8307,0.9166,237.0
8.5986,15.5529,45.8484,0.9170,237.1
8.5920,15.5420,45.8661,0.9173,237.2
8.5853,15.5310,45.8838,0.9177,237.3
8.5786,15.5200,45.9014,0.9180,237.4
8.5720,15.5090,45.9191,0.9184,237.5
8.5653,15.4980,45.9367,0.9187,237.6
8.5587,15.4871,45.9543,0.9191,237.7
8.5520,15.4761,45.9719,0.9194,237.8
8.5454,15.4651,45.9895,0.9198,237.9
8.5388,15.4541,46.0070,0.9201,238.0
8.5322,15.4432,46.0246,0.9205,238.1
8.5256,15.4322,46.0422,0.9208,238.2
8.5190,15.4213,46.0597,0.9212,238.3
8.5125,15.4103,46.0772,0.9215,238.4
8.5059,15.3994,46.0947,0.9219,238.5
8.4994,15.3884,46.1122,0.9222,238.6
8.4928,15.3775,46.1297,0.9226,238.7
8.4863,15.3665,46.1472,0.9229,238.8
8.4798,15.3556,46.1647,0.9233,238.9
8.4733,15.3446,46.1821,0.9236,239.0
8.4668,15.3337,46.1995,0.9240,239.1
8.4603,15.3228,46.2170,0.9243,239.2
8.4538,15.3118,46.2344,0.9247,239.3
8.4473,15.3009,46.2518,0.9250,239.4
8.4409,15.2900,46.2692,0.9254,239.5
8.4344,15.2791,46.2865,0.9257,239.6
8.4280,15.2681,46.3039,0.9261,239.7
8.4215,15.2572,46.3213,0.9264,239.8
8.4151,15.2463,46.3386,0.9268,239.9
8.4087,15.2354,46.3559,0.9271,240.0
8.4023,15.2245,46.3732,0.9275,240.1
8.3959,15.2136,46.3905,0.9278,240.2
8.3895,15.2027,46.4078,0.9282,240.3
8.3831,15.1918,46.4251,0.9285,240.4
8.3768,15.1809,46.4424,0.9288,240.5
8.3704,15.1700,46.4596,0.9292,240.6
8.3640,15.1591,46.4768,0.9295,240.7
8.3577,15.1482,46.4941,0.9299,240.8
8.3514,15.1373,46.5113,0.9302,240.9
8.3451,15.1265,46.5285,0.9306,241.0
8.3387,15.1156,46.5457,0.9309,241.1
8.3324,15.1047,46.5629,0.9313,241.2
8.3262,15.0938,46.5800,0.9316,241.3
8.3199,15.0830,46.5972,0.9319,241.4
8.3136,15.0721,46.6143,0.9323,241.5
8.3073,15.0612,46.6314,0.9326,241.6
8.3011,15.0504,46.6486,0.9330,241.7
8.2948,15.0395,46.6657,0.9333,241.8
8.2886,15.0287,46.6827,0.9337,241.9
8.2824,15.0178,46.6998,0.9340,242.0
8.2761,15.0070,46.7169,0.9343,242.1
8.2699,14.9961,46.7339,0.9347,242.2
8.2637,14.9853,46.7510,0.9350,242.3
8.2575,14.9745,46.7680,0.9354,242.4
8.2514,14.9636,46.7850,0.9357,242.5
8.2452,14.9528,46.8020,0.9360,242.6
8.2390,14.9420,46.8190,0.9364,242.7
8.2329,14.9311,46.8360,0.9367,242.8
8.2267,14.9203,46.8530,0.9371,242.9
8.2206,14.9095,46.8699,0.9374,243.0
8.2145,14.8987,46.8869,0.9377,243.1
8.2083,14.8879,46.9038,0.9381,243.2
8.2022,14.8771,46.9207,0.9384,243.3
8.1961,14.8663,46.9376,0.9388,243.4
8.1900,14.8555,46.9545,0.9391,243.5
8.1839,14.8447,46.9714,0.9394,243.6
8.1779,14.8339,46.9883,0.9398,243.7
8.1718,14.8231,47.0051,0.9401,243.8
8.1657,14.8123,47.0220,0.9404,243.9
8.1597,14.8015,47.0388,0.9408,244.0
8.1537,14.7907,47.0556,0.9411,244.1
8.1476,14.7800,47.0724,0.9414,244.2
8.1416,14.7692,47.0892,0.9418,244.3
8.1356,14.7584,47.1060,0.9421,244.4
8.1296,14.7476,47.1228,0.9425,244.5
8.1236,14.7369,47.1395,0.9428,244.6
8.1176,14.7261,47.1563,0.9431,244.7
8.1116,14.7154,47.1730,0.9435,244.8
8.1057,14.7046,47.1897,0.9438,244.9
8.0997,14.6939,47.2065,0.9441,245.0
8.0938,14.6831,47.2231,0.9445,245.1
8.0878,14.6724,47.2398,0.9448,245.2
8.0819,14.6616,47.2565,0.9451,245.3
8.0760,14.6509,47.2732,0.9455,245.4
8.0700,14.6402,47.2898,0.9458,245.5
8.0641,14.6294,47.3065,0.9461,245.6
8.0582,14.6187,47.3231,0.9465,245.7
8.0523,14.6080,47.3397,0.9468,245.8
8.0465,14.5973,47.3563,0.9471,245.9
8.0406,14.5865,47.3729,0.9475,246.0
8.0347,14.5758,47.3895,0.9478,246.1
8.0289,14.5651,47.4060,0.9481,246.2
8.0230,14.5544,47.4226,0.9485,246.3
8.0172,14.5437,47.4391,0.9488,246.4
8.0114,14.5330,47.4556,0.9491,246.5
8.0055,14.5223,47.4721,0.9494,246.6
7.9997,14.5116,47.4887,0.9498,246.7
7.9939,14.5010,47.5051,0.9501,246.8
7.9881,14.4903,47.5216,0.9504,246.9
7.9823,14.4796,47.5381,0.9508,247.0
7.9766,14.4689,47.5545,0.9511,247.1
7.9708,14.4583,47.5710,0.9514,247.2
7.9650,14.4476,47.5874,0.9517,247.3
7.9593,14.4369,47.6038,0.9521,247.4
7.9535,14.4263,47.6202,0.9524,247.5
7.9478,14.4156,47.6366,0.9527,247.6
7.9421,14.4049,47.6530,0.9531,247.7
7.9363,14.3943,47.6694,0.9534,247.8
7.9306,14.3837,47.6857,0.9537,247.9
7.9249,14.3730,47.7021,0.9540,248.0
7.9192,14.3624,47.7184,0.9544,248.1
7.9135,14.3517,47.7347,0.9547,248.2
7.9079,14.3411,47.7510,0.9550,248.3
7.9022,14.3305,47.7673,0.9553,248.4
7.8965,14.3199,47.7836,0.9557,248.5
7.8909,14.3092,47.7999,0.9560,248.6
7.8852,14.2986,47.8162,0.9563,248.7
7.8796,14.2880,47.8324,0.9566,248.8
7.8740,14.2774,47.8486,0.9570,248.9
7.8683,14.2668,47.8649,0.9573,249.0
7.8627,14.2562,47.8811,0.9576,249.1
7.8571,14.2456,47.8973,0.9579,249.2
7.8515,14.2350,47.9135,0.9583,249.3
7.8459,14.2244,47.9296,0.9586,249.4
7.8404,14.2139,47.9458,0.9589,249.5
7.8348,14.2033,47.9620,0.9592,249.6
7.8292,14.1927,47.9781,0.9596,249.7
7.8237,14.1821,47.9942,0.9599,249.8
7.8181,14.1716,48.0103,0.9602,249.9
7.8126,14.1610,48.0265,0.9605,250.0
7.8070,14.1504,48.0425,0.9609,250.1
7.8015,14.1399,48.0586,0.9612,250.2
7.7960,14.1293,48.0747,0.9615,250.3
7.7905,14.1188,48.0907,0.9618,250.4
7.7850,14.1082,48.1068,0.9621,250.5
7.7795,14.0977,48.1228,0.9625,250.6
7.7740,14.0872,48.1388,0.9628,250.7
7.7686,14.0766,48.1549,0.9631,250.8
7.7631,14.0661,48.1708,0.9634,250.9
7.7576,14.0556,48.1868,0.9637,251.0
7.7522,14.0450,48.2028,0.9641,251.1
7.7467,14.0345,48.2188,0.9644,251.2
7.7413,14.0240,48.2347,0.9647,251.3
7.7359,14.0135,48.2506,0.9650,251.4
7.7304,14.0030,48.2666,0.9653,251.5
7.7250,13.9925,48.2825,0.9656,251.6
7.7196,13.9820,48.2984,0.9660,251.7
7.7142,13.9715,48.3143,0.9663,251.8
7.7088,13.9610,48.3301,0.9666,251.9
7.7035,13.9505,48.3460,0.9669,252.0
7.6981,13.9401,48.3619,0.9672,252.1
7.6927,13.9296,48.3777,0.9676,252.2
7.6874,13.9191,48.3935,0.9679,252.3
7.6820,13.9087,48.4094,0.9682,252.4
7.6767,13.8982,48.4252,0.9685,252.5
7.6713,13.8877,48.4409,0.9688,252.6
7.6660,13.8773,48.4567,0.9691,252.7
7.6607,13.8668,48.4725,0.9694,252.8
7.6554,13.8564,48.4883,0.9698,252.9
7.6501,13.8459,48.5040,0.9701,253.0
7.6448,13.8355,48.5197,0.9704,253.1
7.6395,13.8251,48.5355,0.9707,253.2
7.6342,13.8146,48.5512,0.9710,253.3
7.6289,13.8042,48.5669,0.9713,253.4
7.6237,13.7938,48.5826,0.9717,253.5
7.6184,13.7834,48.5982,0.9720,253.6
7.6132,13.7730,48.6139,0.9723,253.7
7.6079,13.7626,48.6295,0.9726,253.8
7.6027,13.7521,48.6452,0.9729,253.9
7.5975,13.7417,48.6608,0.9732,254.0
7.5922,13.7314,48.6764,0.9735,254.1
7.5870,13.7210,48.6920,0.9738,254.2
7.5818,13.7106,48.7076,0.9742,254.3
7.5766,13.7002,48.7232,0.9745,254.4
7.5714,13.6898,48.7388,0.9748,254.5
7.5662,13.6794,48.7543,0.9751,254.6
7.5611,13.6691,48.7699,0.9754,254.7
7.5559,13.6587,48.7854,0.9757,254.8
7.5507,13.6483,48.8009,0.9760,254.9
7.5456,13.6380,48.8164,0.9763,255.0
7.5404,13.6276,48.8319,0.9766,255.1
7.5353,13.6173,48.8474,0.9769,255.2
7.5302,13.6069,48.8629,0.9773,255.3
7.5251,13.5966,48.8784,0.9776,255.4
7.5199,13.5863,48.8938,0.9779,255.5
7.5148,13.5759,48.9092,0.9782,255.6
7.5097,13.5656,48.9247,0.9785,255.7
7.5046,13.5553,48.9401,0.9788,255.8
7.4995,13.5450,48.9555,0.9791,255.9
7.4945,13.5347,48.9709,0.9794,256.0
7.4894,13.5244,48.9863,0.9797,256.1
7.4843,13.5140,49.0016,0.9800,256.2
7.4793,13.5037,49.0170,0.9803,256.3
7.4742,13.4935,49.0323,0.9806,256.4
7.4692,13.4832,49.0477,0.9810,256.5
7.4641,13.4729,49.0630,0.9813,256.6
7.4591,13.4626,49.0783,0.9816,256.7
7.4541,13.4523,49.0936,0.9819,256.8
7.4491,13.4420,49.1089,0.9822,256.9
7.4441,13.4318,49.1242,0.9825,257.0
7.4391,13.4215,49.1394,0.9828,257.1
7.4341,13.4113,49.1547,0.9831,257.2
7.4291,13.4010,49.1699,0.9834,257.3
7.4241,13.3907,49.1851,0.9837,257.4
7.4192,13.3805,49.2004,0.9840,257.5
7.4142,13.3703,49.2156,0.9843,257.6
7.4092,13.3600,49.2308,0.9846,257.7
7.4043,13.3498,49.2459,0.9849,257.8
7.3993,13.3396,49.2611,0.9852,257.9
7.3944,13.3293,49.2763,0.9855,258.0
7.3895,13.3191,49.2914,0.9858,258.1
7.3846,13.3089,49.3066,0.9861,258.2
7.3796,13.2987,49.3217,0.9864,258.3
7.3747,13.2885,49.3368,0.9867,258.4
7.3698,13.2783,49.3519,0.9870,258.5
7.3649,13.2681,49.3670,0.9873,258.6
7.3601,13.2579,49.3821,0.9876,258.7
7.3552,13.2477,49.3971,0.9879,258.8
7.3503,13.2375,49.4122,0.9882,258.9
7.3454,13.2274,49.4272,0.9885,259.0
7.3406,13.2172,49.4422,0.9888,259.1
7.3357,13.2070,49.4573,0.9891,259.2
7.3309,13.1968,49.4723,0.9894,259.3
7.3261,13.1867,49.4873,0.9897,259.4
7.3212,13.1765,49.5023,0.9900,259.5
7.3164,13.1664,49.5172,0.9903,259.6
7.3116,13.1562,49.5322,0.9906,259.7
7.3068,13.1461,49.5471,0.9909,259.8
7.3020,13.1360,49.5621,0.9912,259.9
7.2972,13.1258,49.5770,0.9915,260.0
7.2924,13.1157,49.5919,0.9918,260.1
7.2876,13.1056,49.6068,0.9921,260.2
7.2828,13.0955,49.6217,0.9924,260.3
7.2781,13.0854,49.6366,0.9927,260.4
7.2733,13.0752,49.6515,0.9930,260.5
7.2685,13.0651,49.6663,0.9933,260.6
7.2638,13.0550,49.6812,0.9936,260.7
7.2591,13.0450,49.6960,0.9939,260.8
7.2543,13.0349,49.7108,0.9942,260.9
7.2496,13.0248,49.7256,0.9945,261.0
7.2449,13.0147,49.7404,0.9948,261.1
7.2402,13.0046,49.7552,0.9951,261.2
7.2354,12.9946,49.7700,0.9954,261.3
7.2307,12.9845,49.7848,0.9957,261.4
7.2261,12.9744,49.7995,0.9960,261.5
7.2214,12.9644,49.8143,0.9963,261.6
7.2167,12.9543,49.8290,0.9966,261.7
7.2120,12.9443,49.8437,0.9969,261.8
7.2073,12.9342,49.8584,0.9972,261.9
7.2027,12.9242,49.8731,0.9975,262.0
7.1980,12.9142,49.8878,0.9978,262.1
7.1934,12.9041,49.9025,0.9980,262.2
7.1887,12.8941,49.9172,0.9983,262.3
7.1841,12.8841,49.9318,0.9986,262.4
7.1795,12.8741,49.9465,0.9989,262.5
7.1749,12.8641,49.9611,0.9992,262.6
7.1702,12.8541,49.9757,0.9995,262.7
7.1656,12.8441,49.9903,0.9998,262.8
7.1610,12.8341,50.0049,1.0001,262.9
7.1564,12.8241,50.0195,1.0004,263.0
7.1518,12.8141,50.0341,1.0007,263.1
7.1473,12.8041,50.0486,1.0010,263.2
7.1427,12.7942,50.0632,1.0013,263.3
7.1381,12.7842,50.0777,1.0016,263.4
7.1336,12.7742,50.0922,1.0018,263.5
7.1290,12.7643,50.1068,1.0021,263.6
7.1244,12.7543,50.1213,1.0024,263.7
7.1199,12.7444,50.1357,1.0027,263.8
7.1154,12.7344,50.1502,1.0030,263.9
7.1108,12.7245,50.1647,1.0033,264.0
7.1063,12.7145,50.1792,1.0036,264.1
7.1018,12.7046,50.1936,1.0039,264.2
7.0973,12.6947,50.2080,1.0042,264.3
7.0928,12.6848,50.2225,1.0044,264.4
7.0883,12.6748,50.2369,1.0047,264.5
7.0838,12.6649,50.2513,1.0050,264.6
7.0793,12.6550,50.2657,1.0053,264.7
7.0748,12.6451,50.2801,1.0056,264.8
7.0703,12.6352,50.2944,1.0059,264.9
7.0659,12.6253,50.3088,1.0062,265.0
7.0614,12.6154,50.3231,1.0065,265.1
7.0570,12.6056,50.3375,1.0067,265.2
7.0525,12.5957,50.3518,1.0070,265.3
7.0481,12.5858,50.3661,1.0073,265.4
7.0436,12.5760,50.3804,1.0076,265.5
7.0392,12.5661,50.3947,1.0079,265.6
7.0348,12.5562,50.4090,1.0082,265.7
7.0304,12.5464,50.4233,1.0085,265.8
7.0260,12.5365,50.4375,1.0088,265.9
7.0216,12.5267,50.4518,1.0090,266.0
7.0172,12.5169,50.4660,1.0093,266.1
7.0128,12.5070,50.4802,1.0096,266.2
7.0084,12.4972,50.4944,1.0099,266.3
7.0040,12.4874,50.5086,1.0102,266.4
6.9996,12.4776,50.5228,1.0105,266.5
6.9953,12.4677,50.5370,1.0107,266.6
6.9909,12.4579,50.5512,1.0110,266.7
6.9866,12.4481,50.5653,1.0113,266.8
6.9822,12.4383,50.5795,1.0116,266.9
6.9779,12.4285,50.5936,1.0119,267.0
6.9735,12.4188,50.6077,1.0122,267.1
6.9692,12.4090,50.6218,1.0124,267.2
6.9649,12.3992,50.6359,1.0127,267.3
6.9606,12.3894,50.6500,1.0130,267.4
6.9562,12.3797,50.6641,1.0133,267.5
6.9519,12.3699,50.6782,1.0136,267.6
6.9476,12.3601,50.6922,1.0138,267.7
6.9433,12.3504,50.7063,1.0141,267.8
6.9391,12.3406,50.7203,1.0144,267.9
6.9348,12.3309,50.7343,1.0147,268.0
6.9305,12.3212,50.7484,1.0150,268.1
6.9262,12.3114,50.7624,1.0152,268.2
6.9220,12.3017,50.7763,1.0155,268.3
6.9177,12.2920,50.7903,1.0158,268.4
6.9135,12.2823,50.8043,1.0161,268.5
6.9092,12.2726,50.8182,1.0164,268.6
6.9050,12.2629,50.8322,1.0166,268.7
6.9007,12.2531,50.8461,1.0169,268.8
6.8965,12.2435,50.8601,1.0172,268.9
6.8923,12.2338,50.8740,1.0175,269.0
6.8881,12.2241,50.8879,1.0178,269.1
6.8839,12.2144,50.9018,1.0180,269.2
6.8797,12.2047,50.9156,1.0183,269.3
6.8755,12.1950,50.9295,1.0186,269.4
6.8713,12.1854,50.9434,1.0189,269.5
6.8671,12.1757,50.9572,1.0191,269.6
6.8629,12.1661,50.9711,1.0194,269.7
6.8587,12.1564,50.9849,1.0197,269.8
6.8546,12.1468,50.9987,1.0200,269.9
6.8504,12.1371,51.0125,1.0202,270.0
6.8462,12.1275,51.0263,1.0205,270.1
6.8421,12.1179,51.0401,1.0208,270.2
6.8379,12.1082,51.0538,1.0211,270.3
6.8338,12.0986,51.0676,1.0214,270.4
6.8297,12.0890,51.0813,1.0216,270.5
6.8255,12.0794,51.0951,1.0219,270.6
6.8214,12.0698,51.1088,1.0222,270.7
6.8173,12.0602,51.1225,1.0225,270.8
6.8132,12.0506,51.1362,1.0227,270.9
6.8091,12.0410,51.1499,1.0230,271.0
6.8050,12.0314,51.1636,1.0233,271.1
6.8009,12.0219,51.1773,1.0235,271.2
6.7968,12.0123,51.1909,1.0238,271.3
6.7927,12.0027,51.2046,1.0241,271.4
6.7886,11.9931,51.2182,1.0244,271.5
6.7846,11.9836,51.2319,1.0246,271.6
6.7805,11.9740,51.2455,1.0249,271.7
6.7764,11.9645,51.2591,1.0252,271.8
6.7724,11.9549,51.2727,1.0255,271.9
6.7683,11.9454,51.2863,1.0257,272.0
6.7643,11.9359,51.2998,1.0260,272.1
6.7603,11.9264,51.3134,1.0263,272.2
6.7562,11.9168,51.3270,1.0265,272.3
6.7522,11.9073,51.3405,1.0268,272.4
6.7482,11.8978,51.3540,1.0271,272.5
6.7442,11.8883,51.3675,1.0274,272.6
6.7402,11.8788,51.3811,1.0276,272.7
6.7362,11.8693,51.3946,1.0279,272.8
6.7322,11.8598,51.4080,1.0282,272.9
6.7282,11.8503,51.4215,1.0284,273.0
6.7242,11.8408,51.4350,1.0287,273.1
6.7202,11.8314,51.4484,1.0290,273.2
6.7162,11.8219,51.4619,1.0292,273.3
6.7123,11.8124,51.4753,1.0295,273.4
6.7083,11.8030,51.4887,1.0298,273.5
6.7043,11.7935,51.5022,1.0300,273.6
6.7004,11.7841,51.5156,1.0303,273.7
6.6964,11.7746,51.5289,1.0306,273.8
6.6925,11.7652,51.5423,1.0308,273.9
6.6886,11.7558,51.5557,1.0311,274.0
6.6846,11.7463,51.5691,1.0314,274.1
6.6807,11.7369,51.5824,1.0316,274.2
6.6768,11.7275,51.5957,1.0319,274.3
6.6729,11.7181,51.6091,1.0322,274.4
6.6690,11.7087,51.6224,1.0324,274.5
6.6650,11.6993,51.6357,1.0327,274.6
6.6611,11.6899,51.6490,1.0330,274.7
6.6573,11.6805,51.6623,1.0332,274.8
6.6534,11.6711,51.6755,1.0335,274.9
6.6495,11.6617,51.6888,1.0338,275.0
6.6456,11.6524,51.7021,1.0340,275.1
6.6417,11.6430,51.7153,1.0343,275.2
6.6379,11.6336,51.7285,1.0346,275.3
6.6340,11.6243,51.7417,1.0348,275.4
6.6302,11.6149,51.7550,1.0351,275.5
6.6263,11.6056,51.7682,1.0354,275.6
6.6225,11.5962,51.7813,1.0356,275.7
6.6186,11.5869,51.7945,1.0359,275.8
6.6148,11.5775,51.8077,1.0362,275.9
6.6110,11.5682,51.8208,1.0364,276.0
6.6071,11.5589,51.8340,1.0367,276.1
6.6033,11.5496,51.8471,1.0369,276.2
6.5995,11.5403,51.8603,1.0372,276.3
6.5957,11.5310,51.8734,1.0375,276.4
6.5919,11.5217,51.8865,1.0377,276.5
6.5881,11.5124,51.8996,1.0380,276.6
6.5843,11.5031,51.9126,1.0383,276.7
6.5805,11.4938,51.9257,1.0385,276.8
6.5767,11.4845,51.9388,1.0388,276.9
6.5730,11.4752,51.9518,1.0390,277.0
6.5692,11.4660,51.9649,1.0393,277.1
6.5654,11.4567,51.9779,1.0396,277.2
6.5617,11.4474,51.9909,1.0398,277.3
6.5579,11.4382,52.0039,1.0401,277.4
6.5541,11.4289,52.0169,1.0403,277.5
6.5504,11.4197,52.0299,1.0406,277.6
6.5467,11.4105,52.0429,1.0409,277.7
6.5429,11.4012,52.0559,1.0411,277.8
6.5392,11.3920,52.0688,1.0414,277.9
6.5355,11.3828,52.0818,1.0416,278.0
6.5318,11.3736,52.0947,1.0419,278.1
6.5280,11.3644,52.1076,1.0422,278.2
6.5243,11.3552,52.1205,1.0424,278.3
6.5206,11.3460,52.1334,1.0427,278.4
6.5169,11.3368,52.1463,1.0429,278.5
6.5132,11.3276,52.1592,1.0432,278.6
6.5095,11.3184,52.1721,1.0434,278.7
6.5059,11.3092,52.1849,1.0437,278.8
6.5022,11.3000,52.1978,1.0440,278.9
6.4985,11.2909,52.2106,1.0442,279.0
6.4948,11.2817,52.2235,1.0445,279.1
6.4912,11.2726,52.2363,1.0447,279.2
6.4875,11.2634,52.2491,1.0450,279.3
6.4839,11.2543,52.2619,1.0452,279.4
6.4802,11.2451,52.2747,1.0455,279.5
6.4766,11.2360,52.2875,1.0457,279.6
6.4729,11.2269,52.3002,1.0460,279.7
6.4693,11.2177,52.3130,1.0463,279.8
6.4657,11.2086,52.3257,1.0465,279.9
6.4620,11.1995,52.3385,1.0468,280.0
6.4584,11.1904,52.3512,1.0470,280.1
6.4548,11.1813,52.3639,1.0473,280.2
6.4512,11.1722,52.3766,1.0475,280.3
6.4476,11.1631,52.3893,1.0478,280.4
6.4440,11.1540,52.4020,1.0480,280.5
6.4404,11.1449,52.4147,1.0483,280.6
6.4368,11.1359,52.4273,1.0485,280.7
6.4332,11.1268,52.4400,1.0488,280.8
6.4297,11.1177,52.4526,1.0491,280.9
6.4261,11.1087,52.4653,1.0493,281.0
6.4225,11.0996,52.4779,1.0496,281.1
6.4189,11.0906,52.4905,1.0498,281.2
6.4154,11.0815,52.5031,1.0501,281.3
6.4118,11.0725,52.5157,1.0503,281.4
6.4083,11.0634,52.5283,1.0506,281.5
6.4047,11.0544,52.5409,1.0508,281.6
6.4012,11.0454,52.5534,1.0511,281.7
6.3977,11.0364,52.5660,1.0513,281.8
6.3941,11.0274,52.5785,1.0516,281.9
6.3906,11.0184,52.5910,1.0518,282.0
6.3871,11.0094,52.6036,1.0521,282.1
6.3836,11.0004,52.6161,1.0523,282.2
6.3801,10.9914,52.6286,1.0526,282.3
6.3766,10.9824,52.6411,1.0528,282.4
6.3731,10.9734,52.6536,1.0531,282.5
6.3696,10.9644,52.6660,1.0533,282.6
6.3661,10.9555,52.6785,1.0536,282.7
6.3626,10.9465,52.6909,1.0538,282.8
6.3591,10.9376,52.7034,1.0541,282.9
6.3556,10.9286,52.7158,1.0543,283.0
6.3521,10.9197,52.7282,1.0546,283.1
6.3487,10.9107,52.7406,1.0548,283.2
6.3452,10.9018,52.7530,1.0551,283.3
6.3418,10.8929,52.7654,1.0553,283.4
6.3383,10.8839,52.7778,1.0556,283.5
6.3348,10.8750,52.7902,1.0558,283.6
6.3314,10.8661,52.8025,1.0561,283.7
6.3280,10.8572,52.8149,1.0563,283.8
6.3245,10.8483,52.8272,1.0565,283.9
6.3211,10.8394,52.8395,1.0568,284.0
6.3177,10.8305,52.8519,1.0570,284.1
6.3143,10.8216,52.8642,1.0573,284.2
6.3108,10.8127,52.8765,1.0575,284.3
6.3074,10.8039,52.8887,1.0578,284.4
6.3040,10.7950,52.9010,1.0580,284.5
6.3006,10.7861,52.9133,1.0583,284.6
6.2972,10.7773,52.9255,1.0585,284.7
6.2938,10.7684,52.9378,1.0588,284.8
6.2904,10.7596,52.9500,1.0590,284.9
6.2871,10.7507,52.9623,1.0592,285.0
6.2837,10.7419,52.9745,1.0595,285.1
6.2803,10.7330,52.9867,1.0597,285.2
6.2769,10.7242,52.9989,1.0600,285.3
6.2736,10.7154,53.0111,1.0602,285.4
6.2702,10.7066,53.0232,1.0605,285.5
6.2668,10.6978,53.0354,1.0607,285.6
6.2635,10.6890,53.0476,1.0610,285.7
6.2601,10.6802,53.0597,1.0612,285.8
6.2568,10.6714,53.0718,1.0614,285.9
6.2535,10.6626,53.0840,1.0617,286.0
6.2501,10.6538,53.0961,1.0619,286.1
6.2468,10.6450,53.1082,1.0622,286.2
6.2435,10.6363,53.1203,1.0624,286.3
6.2402,10.6275,53.1324,1.0626,286.4
6.2368,10.6187,53.1445,1.0629,286.5
6.2335,10.6100,53.1565,1.0631,286.6
6.2302,10.6012,53.1686,1.0634,286.7
6.2269,10.5925,53.1806,1.0636,286.8
6.2236,10.5837,53.1927,1.0639,286.9
6.2203,10.5750,53.2047,1.0641,287.0
6.2170,10.5663,53.2167,1.0643,287.1
6.2138,10.5576,53.2287,1.0646,287.2
6.2105,10.5488,53.2407,1.0648,287.3
6.2072,10.5401,53.2527,1.0651,287.4
6.2039,10.5314,53.2647,1.0653,287.5
6.2007,10.5227,53.2766,1.0655,287.6
6.1974,10.5140,53.2886,1.0658,287.7
6.1941,10.5053,53.3006,1.0660,287.8
6.1909,10.4967,53.3125,1.0662,287.9
6.1876,10.4880,53.3244,1.0665,288.0
6.1844,10.4793,53.3363,1.0667,288.1
6.1811,10.4706,53.3482,1.0670,288.2
6.1779,10.4620,53.3601,1.0672,288.3
6.1747,10.4533,53.3720,1.0674,288.4
6.1715,10.4447,53.3839,1.0677,288.5
6.1682,10.4360,53.3958,1.0679,288.6
6.1650,10.4274,53.4076,1.0682,288.7
6.1618,10.4187,53.4195,1.0684,288.8
6.1586,10.4101,53.4313,1.0686,288.9
6.1554,10.4015,53.4432,1.0689,289.0
6.1522,10.3929,53.4550,1.0691,289.1
6.1490,10.3843,53.4668,1.0693,289.2
6.1458,10.3756,53.4786,1.0696,289.3
6.1426,10.3670,53.4904,1.0698,289.4
6.1394,10.3585,53.5022,1.0700,289.5
6.1362,10.3499,53.5139,1.0703,289.6
6.1331,10.3413,53.5257,1.0705,289.7
6.1299,10.3327,53.5374,1.0707,289.8
6.1267,10.3241,53.5492,1.0710,289.9
6.1236,10.3155,53.5609,1.0712,290.0
6.1204,10.3070,53.5726,1.0715,290.1
6.1173,10.2984,53.5844,1.0717,290.2
6.1141,10.2899,53.5961,1.0719,290.3
6.1110,10.2813,53.6077,1.0722,290.4
6.1078,10.2728,53.6194,1.0724,290.5
6.1047,10.2642,53.6311,1.0726,290.6
6.1015,10.2557,53.6428,1.0729,290.7
6.0984,10.2472,53.6544,1.0731,290.8
6.0953,10.2387,53.6661,1.0733,290.9
